Bread & Pastry Dough,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Dough --> Bread & Pastry Dough"
Cookie & Brownie Dough,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Dough --> Cookie & Brownie Dough"
Pie Crusts,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Dough --> Pie Crusts"
Edible Baking Decorations,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Edible Baking Decorations"
Floss Sugar,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Floss Sugar"
Flour,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Flour"
Food Coloring,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Food Coloring"
Frosting & Icing,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Frosting & Icing"
Lemon & Lime Juice,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Lemon & Lime Juice"
Marshmallows,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Marshmallows"
Meal,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Meal"
Molasses,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Molasses"
Pie & Pastry Fillings,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Pie & Pastry Fillings"
Shortening & Lard,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Shortening & Lard"
Starter Cultures,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Starter Cultures"
Sugar & Sweeteners,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Sugar & Sweeteners"
Tapioca Pearls,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Tapioca Pearls"
Tomato Paste,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Tomato Paste"
Unflavored Gelatin,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Unflavored Gelatin"
Vinegar,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Vinegar"
Waffle & Pancake Mixes,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Waffle & Pancake Mixes"
Yeast,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Yeast"
Dairy Products,"Food, Beverages & Tobacco --> Food Items --> Dairy Products"
Butter & Margarine,"Food, Beverages & Tobacco --> Food Items --> Dairy Products --> Butter & Margarine"
Cheese,"Food, Beverages & Tobacco --> Food Items --> Dairy Products --> Cheese"
Coffee Creamer,"Food, Beverages & Tobacco --> Food Items --> Dairy Products --> Coffee Creamer"
Cottage Cheese,"Food, Beverages & Tobacco --> Food Items --> Dairy Products --> Cottage Cheese"
Cream,"Food, Beverages & Tobacco --> Food Items --> Dairy Products --> Cream"
Sour Cream,"Food, Beverages & Tobacco --> Food Items --> Dairy Products --> Sour Cream"
Whipped Cream,"Food, Beverages & Tobacco --> Food Items --> Dairy Products --> Whipped Cream"
Yogurt,"Food, Beverages & Tobacco --> Food Items --> Dairy Products --> Yogurt"
Dips & Spreads,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads"
Apple Butter,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Apple Butter"
Cheese Dips & Spreads,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Cheese Dips & Spreads"
Cream Cheese,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Cream Cheese"
Guacamole,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Guacamole"
Hummus,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Hummus"
Jams & Jellies,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Jams & Jellies"
Nut Butters,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Nut Butters"
Salsa,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Salsa"
Tapenade,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Tapenade"
Vegetable Dip,"Food, Beverages & Tobacco --> Food Items --> Dips & Spreads --> Vegetable Dip"
Food Gift Baskets,"Food, Beverages & Tobacco --> Food Items --> Food Gift Baskets"
Frozen Desserts & Novelties,"Food, Beverages & Tobacco --> Food Items --> Frozen Desserts & Novelties"
Ice Cream & Frozen Yogurt,"Food, Beverages & Tobacco --> Food Items --> Frozen Desserts & Novelties --> Ice Cream & Frozen Yogurt"
Ice Cream Novelties,"Food, Beverages & Tobacco --> Food Items --> Frozen Desserts & Novelties --> Ice Cream Novelties"
Ice Pops,"Food, Beverages & Tobacco --> Food Items --> Frozen Desserts & Novelties --> Ice Pops"
Fruits & Vegetables,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables"
Canned & Jarred Fruits,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Canned & Jarred Fruits"
Canned & Jarred Vegetables,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Canned & Jarred Vegetables"
Canned & Prepared Beans,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Canned & Prepared Beans"
Dried Fruits,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Dried Fruits"
Dried Vegetables,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Dried Vegetables"
Dry Beans,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Dry Beans"
Fresh & Frozen Fruits,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits"
Apples,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Apples"
Atemoyas,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Atemoyas"
Avocados,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Avocados"
Babacos,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Babacos"
Bananas,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Bananas"
Berries,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Berries"
Breadfruit,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Breadfruit"
Cactus Pears,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Cactus Pears"
Cherimoyas,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Cherimoyas"
Citrus Fruits,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Citrus Fruits"
Grapefruits,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Citrus Fruits --> Grapefruits"
Kumquats,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Citrus Fruits --> Kumquats"
Lemons,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Citrus Fruits --> Lemons"
Limequats,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Citrus Fruits --> Limequats"
Limes,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Citrus Fruits --> Limes"
Oranges,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Citrus Fruits --> Oranges"
Tangelos,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Citrus Fruits --> Tangelos"
Coconuts,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Coconuts"
Dates,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Dates"
Feijoas,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Feijoas"
Figs,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Figs"
Fruit Mixes,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Fruit Mixes"
Grapes,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Grapes"
Guavas,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Guavas"
Homely Fruits,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Homely Fruits"
Kiwis,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Kiwis"
Longan,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Longan"
Loquats,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Loquats"
Lychees,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Lychees"
Madroño,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Madroño"
Mamey,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Mamey"
Mangosteens,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Mangosteens"
Melons,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Melons"
Papayas,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Papayas"
Passion Fruit,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Passion Fruit"
Pears,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Pears"
Persimmons,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Persimmons"
Physalis,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Physalis"
Pineapples,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Pineapples"
Pitahayas,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Pitahayas"
Pomegranates,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Pomegranates"
Quince,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Quince"
Rambutans,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Rambutans"
Sapodillo,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Sapodillo"
Sapote,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Sapote"
Soursops,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Soursops"
Starfruits,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Starfruits"
Stone Fruits,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Stone Fruits"
Apricots,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Stone Fruits --> Apricots"
Cherries,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Stone Fruits --> Cherries"
Mangoes,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Stone Fruits --> Mangoes"
Peaches & Nectarines,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Stone Fruits --> Peaches & Nectarines"
Plumcots,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Stone Fruits --> Plumcots"
Plums,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Stone Fruits --> Plums"
Sugar Apples,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Sugar Apples"
Tamarindo,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Fruits --> Tamarindo"
Fresh & Frozen Vegetables,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables"
Arracachas,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Arracachas"
Artichokes,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Artichokes"
Asparagus,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Asparagus"
Beans,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Beans"
Beets,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Beets"
Borage,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Borage"
Broccoli,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Broccoli"
Brussel Sprouts,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Brussel Sprouts"
Cabbage,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Cabbage"
Cactus Leaves,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Cactus Leaves"
Cardoon,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Cardoon"
Carrots,"Food, Beverages & Tobacco --> Food Items --> Fruits & Vegetables --> Fresh & Frozen Vegetables --> Carrots"
